,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
38539,0,1,4.3,365,70,46,1883,3500.0,8242
38540,1,1,4.2,82,8,24,2142,700.0,8242
38541,1,1,4.2,415,8,7,1221,1600.0,8242
38542,1,0,4.1,1136,8,24,15,1500.0,8242
38543,0,1,3.9,685,12,25,2173,1200.0,8242
38544,0,0,4.1,4448,8,30,13,1200.0,8242
38545,0,1,4.2,551,51,30,1919,1500.0,8242
38546,0,1,4.3,331,70,24,1763,1200.0,8242
38547,0,1,4.3,237,70,46,1370,4000.0,8242
38548,1,0,4.1,119,70,16,213,700.0,8242
38549,0,1,4.0,184,12,24,1585,1300.0,8242
38550,1,1,4.2,354,70,24,2152,1200.0,8242
38551,0,1,4.0,930,8,24,2055,800.0,8242
38552,1,1,4.1,463,12,24,1585,600.0,8242
38553,0,1,4.1,560,8,71,1207,1100.0,8242
38554,0,0,3.9,23,70,6,1207,2000.0,8242
38555,0,0,3.9,952,8,68,1649,1100.0,8242
38556,0,0,4.3,797,12,19,620,900.0,8242
38557,1,0,4.1,1222,8,6,909,2000.0,8242
38558,1,1,4.2,570,77,24,787,1200.0,8242
38559,1,0,4.0,167,70,25,1585,1700.0,8242
38560,1,1,4.3,1055,50,24,1337,1600.0,8242
38561,1,0,4.3,335,12,24,1883,800.0,8242
38562,1,1,4.4,232,51,7,159,2000.0,8242
38563,0,1,4.3,457,51,46,768,3000.0,8242
38564,0,0,4.2,38,70,6,1227,2000.0,8242
38565,0,0,4.1,1546,50,68,1027,1200.0,8242
38566,1,0,4.0,114,51,24,1326,1000.0,8242
38567,1,0,4.1,488,12,16,491,700.0,8242
38568,0,0,4.3,544,12,24,1582,800.0,8242
38569,1,0,2.9,111,77,24,858,500.0,8242
38570,0,1,4.1,612,51,33,866,2800.0,8242
38571,0,1,4.4,185,50,25,1370,1800.0,8242
38572,1,0,3.9,207,80,24,1700,650.0,8242
38573,0,0,4.0,30,8,16,475,450.0,8242
38574,0,0,3.8,623,51,57,1729,3000.0,8242
38575,0,1,3.9,305,77,16,622,750.0,8242
38576,1,0,3.7,97,28,19,522,650.0,8242
38577,1,0,3.6,17,8,24,1492,800.0,8242
38578,0,1,4.1,338,51,25,1435,1800.0,8242
38579,1,0,3.9,227,12,24,1844,950.0,8242
38580,0,1,4.2,178,70,46,866,3000.0,8242
38581,1,0,4.2,1773,80,24,867,750.0,8242
38582,0,0,4.2,619,8,16,518,500.0,8242
38583,1,0,3.8,390,8,24,2034,750.0,8242
38584,0,0,2.0,398,8,57,1207,1500.0,8242
38585,1,1,4.1,302,70,24,1245,1000.0,8242
38586,0,1,4.0,752,12,68,1215,1100.0,8242
38587,1,0,4.2,121,51,17,496,500.0,8242
38588,0,0,3.9,190,80,6,1207,600.0,8242
38589,1,0,3.7,281,8,24,1754,800.0,8242
38590,0,0,3.8,32,70,73,429,350.0,8242
38591,1,0,3.5,12,8,24,1488,650.0,8242
38592,1,1,3.8,203,70,24,1734,1200.0,8242
38593,0,0,2.6,408,51,68,1649,1000.0,8242
38594,1,0,4.0,32,8,73,1278,300.0,8242
38595,1,0,4.3,131,8,24,2336,700.0,8242
38596,1,0,3.5,13,77,73,1585,300.0,8242
38597,0,0,4.2,703,80,73,2149,300.0,8242
38598,1,0,3.8,159,28,24,844,1300.0,8242
38599,0,0,3.1,23,77,24,2176,450.0,8242
38600,0,0,3.9,235,49,7,1352,1000.0,8242
38601,1,0,3.7,84,77,24,1649,500.0,8242
38602,1,1,3.8,200,51,24,1338,1600.0,8242
38603,1,0,2.9,75,77,24,1585,500.0,8242
38604,0,1,4.1,274,51,46,1350,3000.0,8242
38605,0,1,3.8,98,50,17,500,1000.0,8242
38606,1,0,4.1,119,70,24,883,1000.0,8242
38607,1,1,3.3,60,80,73,1167,400.0,8242
38608,0,0,4.0,102,70,24,700,550.0,8242
38609,0,0,4.0,105,50,23,639,1200.0,8242
38610,1,0,3.8,74,8,16,488,650.0,8242
38611,0,0,3.1,122,50,25,1793,1200.0,8242
38612,0,0,2.8,255,28,24,1649,1000.0,8242
38613,0,0,4.0,33,70,16,475,800.0,8242
38614,1,0,3.2,34,77,24,1757,550.0,8242
38615,1,0,2.9,50,8,73,2224,350.0,8242
38616,1,0,3.9,185,77,24,2240,400.0,8242
38617,0,1,4.0,197,51,58,1876,3000.0,8242
38618,0,1,3.8,73,77,6,982,1200.0,8242
38619,0,0,4.1,116,51,46,40,3000.0,8242
38620,0,0,4.0,166,8,73,857,400.0,8242
38621,1,0,3.6,41,8,24,1406,500.0,8242
38622,1,0,3.7,70,12,12,687,500.0,8242
38623,0,0,3.5,56,50,25,194,1800.0,8242
38624,0,0,3.9,73,50,57,2270,2500.0,8242
38625,0,0,2.8,132,8,24,1972,650.0,8242
38626,0,0,3.9,135,80,24,1340,800.0,8242
38627,0,0,4.1,171,51,46,700,2500.0,8242
38628,0,0,3.6,44,8,56,1585,300.0,8242
38629,1,0,3.8,77,70,73,1861,500.0,8242
38630,1,0,2.6,313,77,24,1571,700.0,8242
38631,0,0,3.9,90,80,24,1905,1400.0,8242
38632,1,0,4.3,1135,28,16,599,800.0,8242
38633,0,0,3.3,6,80,24,2160,450.0,8242
38634,1,0,3.6,118,70,24,700,500.0,8242
38635,0,1,3.9,317,51,16,562,800.0,8242
38636,0,0,3.7,35,77,16,475,300.0,8242
38637,0,0,3.7,53,70,24,2226,600.0,8242
38638,1,0,3.8,266,70,24,839,850.0,8242
38639,0,0,3.4,4,8,24,855,600.0,8242
38640,0,1,4.0,1025,8,24,1907,700.0,8242
38641,1,0,3.3,262,77,24,1649,500.0,8242
38642,0,0,3.0,108,51,24,1793,800.0,8242
38643,0,0,3.7,145,70,26,788,1000.0,8242
38644,0,0,2.9,12,12,16,597,700.0,8242
38645,0,0,3.7,16,51,16,475,250.0,8242
38646,0,0,3.9,122,8,24,1373,500.0,8242
38647,1,1,3.9,94,8,25,1574,1300.0,8242
38648,0,0,3.3,4,80,24,1605,1000.0,8242
38649,0,1,4.2,264,51,25,2343,1500.0,8242
38650,0,0,3.5,29,70,6,1225,2200.0,8242
38651,1,0,3.5,13,8,24,973,600.0,8242
38652,0,1,3.9,36,8,24,962,1500.0,8242
38653,0,0,2.7,26,77,24,2179,600.0,8242
38654,0,0,2.9,31,77,24,952,1000.0,8242
38655,0,1,3.9,105,8,24,804,1000.0,8242
38656,0,0,3.0,31,51,24,1649,1000.0,8242
38657,0,0,3.8,23,28,24,1960,800.0,8242
38658,0,0,2.9,24,8,7,257,1900.0,8242
38659,0,0,3.7,57,80,24,1649,700.0,8242
38660,0,0,2.8,46,8,16,557,700.0,8242
38661,0,0,3.8,67,70,24,2149,500.0,8242
38662,0,0,3.0,4,8,24,1585,700.0,8242
38663,0,1,4.3,165,70,46,1366,3000.0,8242
38664,0,1,3.8,53,28,24,1026,1100.0,8242
38665,0,0,3.7,125,8,24,768,600.0,8242
38666,0,0,3.4,5,8,56,2316,150.0,8242
38667,1,0,3.0,20,8,73,1422,400.0,8242
38668,1,0,2.8,20,8,24,1649,550.0,8242
38669,0,0,3.8,151,12,24,866,800.0,8242
38670,0,0,3.7,50,77,16,608,550.0,8242
38671,0,0,3.5,140,12,24,1585,600.0,8242
38672,0,0,3.7,68,8,24,2221,500.0,8242
38673,0,0,3.2,7,8,16,475,600.0,8242
38674,0,1,3.6,279,80,25,69,800.0,8242
38675,0,0,3.1,16,28,24,1793,1100.0,8242
38676,0,0,3.3,13,70,24,1649,600.0,8242
38677,0,0,1.8,225,12,24,1793,1200.0,8242
38678,0,0,3.5,10,8,24,1695,700.0,8242
38679,0,0,3.9,42,8,24,857,500.0,8242
38680,0,0,2.9,46,77,24,2246,550.0,8242
38681,1,1,3.8,197,80,24,388,800.0,8242
38682,0,0,3.9,119,28,25,2135,800.0,8242
38683,0,0,3.7,11,80,57,1785,1200.0,8242
38684,0,0,3.8,52,70,24,1805,1200.0,8242
38685,0,0,3.4,10,70,24,1684,700.0,8242
38686,0,0,3.5,11,77,73,1342,300.0,8242
38687,0,0,3.4,6,77,73,366,400.0,8242
38688,0,0,3.4,10,51,73,1670,350.0,8242
38689,0,0,3.2,10,51,16,475,400.0,8242
38690,0,0,3.3,13,69,24,1649,750.0,8242
38691,0,0,3.3,7,12,24,1972,1000.0,8242
38692,0,0,3.4,8,70,73,1649,350.0,8242
38693,0,0,2.3,118,70,24,833,650.0,8242
38694,0,0,3.3,4,8,24,1110,1200.0,8242
38695,1,0,3.9,218,8,24,2043,800.0,8242
38696,0,0,3.8,217,50,24,1330,2000.0,8242
38697,1,0,3.8,263,51,16,475,700.0,8242
38698,1,0,3.6,52,12,24,1699,600.0,8242
38699,0,0,3.3,11,8,73,2236,400.0,8242
38700,0,0,3.7,82,51,46,1318,2500.0,8242
38701,0,0,3.6,104,8,16,562,800.0,8242
38702,0,0,3.8,34,50,24,1498,1700.0,8242
38703,1,0,3.1,23,8,24,2129,700.0,8242
38704,0,0,4.1,121,70,24,1649,600.0,8242
38705,1,1,2.2,409,51,24,1512,1000.0,8242
38706,1,0,4.4,1115,50,2,228,600.0,8242
38707,1,0,4.0,1087,8,77,1050,550.0,8242
38708,1,0,4.0,872,50,73,2254,400.0,8242
38709,0,0,4.4,181,70,73,1404,250.0,8242
38710,1,0,4.4,232,51,73,453,700.0,8242
38711,0,0,4.2,366,70,73,1623,400.0,8242
38712,0,0,3.9,85,12,73,700,500.0,8242
38713,0,0,4.0,1223,12,73,2149,200.0,8242
38714,1,0,4.1,48,12,37,1058,300.0,8242
38715,0,0,4.1,274,70,73,2149,150.0,8242
38716,0,0,4.0,1469,51,40,1056,450.0,8242
38717,1,0,3.9,37,8,73,1514,600.0,8242
38718,1,1,4.1,121,12,73,1266,300.0,8242
38719,1,0,4.2,288,80,73,457,500.0,8242
38720,0,0,4.0,109,70,73,96,300.0,8242
38721,1,0,4.1,161,80,73,1995,300.0,8242
38722,1,0,4.0,101,80,73,1385,150.0,8242
38723,0,0,4.0,90,28,73,2195,300.0,8242
38724,1,0,3.6,20,51,73,2149,200.0,8242
38725,0,0,4.0,47,70,73,2354,250.0,8242
38726,1,0,3.8,201,8,73,457,450.0,8242
38727,1,0,3.3,9,70,73,429,300.0,8242
38728,0,0,2.7,77,51,73,1700,500.0,8242
38729,0,0,3.6,55,70,5,239,300.0,8242
38730,1,0,4.0,790,70,73,115,400.0,8242
38731,1,0,3.9,113,77,73,1174,250.0,8242
38732,1,0,3.8,19,8,73,732,200.0,8242
38733,1,0,3.9,121,51,73,2034,400.0,8242
38734,1,0,3.6,112,70,73,1401,500.0,8242
38735,1,0,3.2,6,51,73,1649,450.0,8242
38736,1,0,3.9,65,8,74,1099,250.0,8242
38737,0,0,3.2,58,50,73,2128,350.0,8242
38738,0,0,4.1,343,8,73,2353,300.0,8242
38739,1,0,3.9,56,80,73,366,400.0,8242
38740,1,0,3.9,119,51,73,457,500.0,8242
38741,0,0,3.7,14,70,5,239,300.0,8242
38742,0,0,3.7,96,12,73,1092,500.0,8242
38743,1,0,3.6,125,8,54,2354,400.0,8242
38744,0,0,3.9,76,51,73,2149,200.0,8242
38745,0,0,3.7,24,70,73,396,500.0,8242
38746,0,0,3.6,8,8,73,899,800.0,8242
38747,1,0,3.5,33,77,5,222,400.0,8242
38748,1,0,3.9,58,51,37,1035,600.0,8242
38749,0,0,3.3,5,77,73,2149,300.0,8242
38750,1,0,3.5,75,8,73,704,500.0,8242
38751,0,0,3.0,7,70,73,2224,300.0,8242
38752,0,0,2.8,64,8,73,1277,500.0,8242
38753,0,0,3.6,16,8,50,57,900.0,8242
38754,0,0,3.1,32,8,73,1444,200.0,8242
38755,1,0,3.4,64,12,73,379,400.0,8242
38756,1,0,3.5,59,77,73,1092,300.0,8242
38757,1,0,3.0,165,12,73,1112,350.0,8242
38758,1,0,3.8,169,77,73,1935,250.0,8242
38759,0,0,3.3,4,70,73,1585,200.0,8242
38760,0,0,3.3,9,77,73,333,300.0,8242
38761,0,0,3.4,60,12,73,2238,250.0,8242
38762,0,0,3.3,11,8,73,2281,200.0,8242
38763,1,0,3.4,9,77,73,2149,150.0,8242
38764,1,0,4.2,93,8,73,2176,300.0,8242
38765,1,0,3.5,21,28,73,2176,200.0,8242
38766,0,0,3.7,163,80,73,333,300.0,8242
38767,1,0,3.4,25,49,73,1182,400.0,8242
38768,1,0,3.0,8,8,73,1092,500.0,8242
38769,1,0,3.3,19,8,73,2316,300.0,8242
38770,1,0,3.7,24,8,37,1302,250.0,8242
38771,0,0,3.1,23,51,73,2284,300.0,8242
38772,0,0,3.3,4,77,73,2149,250.0,8242
38773,0,0,3.1,7,8,73,1585,150.0,8242
38774,0,0,3.3,6,51,73,1879,300.0,8242
38775,0,0,3.5,45,8,73,1185,300.0,8242
38776,0,0,3.6,13,77,73,1760,400.0,8242
38777,0,0,2.9,11,70,73,2221,250.0,8242
38778,0,0,3.2,4,70,73,333,300.0,8242
38779,0,0,3.4,11,77,73,2149,300.0,8242
38780,0,0,3.2,11,77,73,333,200.0,8242
38781,0,0,3.4,8,8,73,1585,450.0,8242
38782,0,0,3.2,9,77,73,2224,350.0,8242
38783,0,0,3.1,6,77,73,379,250.0,8242
38784,0,0,3.4,5,70,73,2149,200.0,8242
38785,0,0,3.6,8,8,73,1449,400.0,8242
38786,0,0,3.7,18,77,73,2295,250.0,8242
38787,1,0,3.5,121,8,73,1196,300.0,8242
38788,1,0,3.4,8,12,73,2025,500.0,8242
38789,0,0,3.0,22,80,73,2316,200.0,8242
38790,0,0,3.6,15,51,73,1585,350.0,8242
38791,0,0,3.5,10,80,73,331,250.0,8242
38792,0,0,3.0,10,8,50,2224,200.0,8242
38793,0,0,3.1,5,8,73,700,200.0,8242
38794,1,0,3.6,91,8,50,458,600.0,8242
38795,1,0,3.1,29,8,50,2072,250.0,8242
38796,1,1,4.6,4841,15,70,2008,1300.0,8242
38797,0,1,4.3,166,82,46,19,2800.0,8242
38798,0,1,4.2,145,82,46,1344,2500.0,8242
38799,0,1,4.4,1086,82,24,1817,1600.0,8242
38800,1,1,4.1,637,15,24,55,1100.0,8242
38801,1,1,4.5,1648,15,24,1365,1300.0,8242
38802,0,0,4.1,493,65,24,2221,600.0,8242
38803,1,0,3.9,120,82,24,691,600.0,8242
38804,1,0,4.0,1106,82,24,1435,1300.0,8242
38805,1,1,4.2,986,82,25,1244,1000.0,8242
38806,1,0,4.3,658,15,20,588,750.0,8242
38807,0,0,4.0,38,85,20,590,1100.0,8242
38808,1,0,4.3,860,82,24,2337,1800.0,8242
38809,0,1,4.2,83,82,46,1372,3000.0,8242
38810,0,0,4.3,167,82,16,672,750.0,8242
38811,0,1,4.1,329,15,57,1909,1300.0,8242
38812,1,1,4.2,476,15,24,1754,1700.0,8242
38813,0,0,3.9,173,78,24,1649,500.0,8242
38814,0,1,3.9,50,82,24,1090,2000.0,8242
38815,1,0,4.2,402,15,24,735,600.0,8242
38816,1,1,4.1,774,82,25,35,1200.0,8242
38817,1,1,4.2,864,15,26,905,1000.0,8242
38818,1,0,4.3,911,82,24,1370,2000.0,8242
38819,1,0,4.2,745,15,16,564,750.0,8242
38820,0,1,3.7,57,82,46,1585,3000.0,8242
38821,1,1,4.0,189,78,25,1868,1300.0,8242
38822,1,0,4.0,180,82,24,334,750.0,8242
38823,1,0,4.2,182,14,24,1580,800.0,8242
38824,0,1,4.1,126,82,24,887,2000.0,8242
38825,1,1,4.0,380,15,24,1710,850.0,8242
38826,1,0,3.7,162,15,24,839,700.0,8242
38827,1,0,4.0,111,78,24,1734,700.0,8242
38828,1,0,3.4,207,15,24,706,600.0,8242
38829,0,0,4.1,405,15,24,1886,750.0,8242
38830,1,0,3.7,111,78,24,1557,700.0,8242
38831,1,1,3.8,91,15,24,1955,1800.0,8242
38832,0,0,3.8,36,13,24,2224,500.0,8242
38833,0,0,3.4,225,14,73,2302,300.0,8242
38834,0,0,3.8,33,15,73,2160,400.0,8242
38835,0,1,3.8,110,65,24,2197,1600.0,8242
38836,1,0,3.9,116,82,73,1585,150.0,8242
38837,0,0,3.7,45,65,24,833,900.0,8242
38838,0,0,3.7,22,78,73,1662,350.0,8242
38839,0,0,3.6,62,78,24,1948,450.0,8242
38840,1,0,3.6,31,13,24,2230,400.0,8242
38841,0,1,4.1,77,65,46,1883,2800.0,8242
38842,0,1,4.0,141,89,6,1229,1000.0,8242
38843,1,0,3.7,33,82,73,1649,300.0,8242
38844,1,0,3.7,28,89,73,1481,350.0,8242
38845,1,0,3.8,50,89,73,1585,350.0,8242
38846,0,0,4.0,109,15,73,1474,400.0,8242
38847,0,0,3.9,82,53,24,833,450.0,8242
38848,1,0,3.8,59,14,83,1164,300.0,8242
38849,0,0,4.3,205,53,73,2149,150.0,8242
38850,0,1,3.7,64,4,6,1207,2200.0,8242
38851,1,0,3.8,33,82,73,2159,200.0,8242
38852,0,0,4.5,207,13,73,2149,200.0,8242
38853,1,0,2.8,303,14,24,333,500.0,8242
38854,1,0,3.8,75,89,24,918,1000.0,8242
38855,0,0,3.9,31,89,73,2149,250.0,8242
38856,0,0,3.4,7,73,24,924,600.0,8242
38857,0,1,4.1,100,82,57,1216,2400.0,8242
38858,0,1,3.8,21,4,24,1603,800.0,8242
38859,0,0,3.9,77,14,73,2149,150.0,8242
38860,0,0,3.8,51,65,73,2278,150.0,8242
38861,1,0,4.1,80,14,75,1179,350.0,8242
38862,1,0,3.7,35,89,62,66,300.0,8242
38863,0,1,3.8,25,82,16,663,2200.0,8242
38864,0,0,3.9,28,13,73,2149,100.0,8242
38865,1,0,3.3,89,82,73,1760,350.0,8242
38866,1,0,3.5,20,15,16,513,500.0,8242
38867,1,0,3.7,51,14,73,333,250.0,8242
38868,1,0,3.5,11,89,73,1092,200.0,8242
38869,0,0,3.0,33,14,73,2184,400.0,8242
38870,0,1,3.9,39,15,46,2105,2600.0,8242
38871,1,0,3.5,30,82,73,1429,300.0,8242
38872,0,0,3.5,14,15,73,2224,250.0,8242
38873,0,0,3.3,42,13,73,2266,400.0,8242
38874,0,0,4.0,54,15,73,1516,400.0,8242
38875,0,0,3.1,46,15,24,174,1000.0,8242
38876,0,0,3.4,11,53,24,1688,650.0,8242
38877,0,0,4.2,116,82,26,1464,1000.0,8242
38878,0,0,3.6,26,78,73,333,300.0,8242
38879,0,0,3.8,99,82,16,579,600.0,8242
38880,1,0,3.9,157,89,24,1649,450.0,8242
38881,0,1,3.9,158,15,24,1982,1100.0,8242
38882,1,0,3.6,22,89,73,1585,350.0,8242
38883,0,0,3.5,12,15,73,2176,200.0,8242
38884,1,0,3.5,47,89,24,2149,450.0,8242
38885,0,0,3.4,5,4,73,2149,150.0,8242
38886,0,0,3.6,11,78,6,2221,700.0,8242
38887,0,0,3.6,38,78,73,2264,250.0,8242
38888,0,0,2.9,18,78,73,1760,400.0,8242
38889,1,0,3.3,37,78,73,1649,350.0,8242
38890,0,0,3.1,17,78,24,1572,550.0,8242
38891,0,0,3.3,6,14,16,475,400.0,8242
38892,1,0,3.4,48,82,73,1585,300.0,8242
38893,0,0,3.2,4,15,24,86,600.0,8242
38894,0,0,3.3,7,78,62,2149,150.0,8242
38895,0,0,3.7,32,14,24,1832,800.0,8242
38896,1,0,2.9,56,15,73,1182,150.0,8242
38897,0,0,3.7,14,78,73,2149,150.0,8242
38898,0,0,3.4,11,78,73,1585,200.0,8242
38899,0,1,3.7,44,65,6,1228,2800.0,8242
38900,0,0,3.6,14,15,6,1955,1500.0,8242
38901,0,0,3.1,11,14,24,1585,450.0,8242
38902,0,0,3.2,5,65,24,1935,700.0,8242
38903,0,0,3.3,16,82,25,440,950.0,8242
38904,1,0,3.2,5,78,73,2149,300.0,8242
38905,1,0,3.5,12,82,73,2149,200.0,8242
38906,0,0,3.2,7,78,73,1649,200.0,8242
38907,0,0,3.2,4,78,73,2149,200.0,8242
38908,0,0,3.8,52,89,73,2149,150.0,8242
38909,0,0,3.4,12,82,73,2149,100.0,8242
38910,0,0,4.1,399,78,73,1619,300.0,8242
38911,0,0,3.1,10,13,16,475,200.0,8242
38912,1,0,3.1,5,14,73,1429,300.0,8242
38913,0,0,3.2,4,89,73,333,200.0,8242
38914,0,0,3.5,17,14,73,2149,100.0,8242
38915,0,0,3.6,25,14,73,289,250.0,8242
38916,0,0,3.5,27,89,73,333,200.0,8242
38917,0,0,3.5,10,53,73,1479,400.0,8242
38918,0,0,3.6,16,53,73,50,250.0,8242
38919,0,0,3.3,11,14,73,2302,150.0,8242
38920,0,0,3.1,4,82,73,1167,300.0,8242
38921,1,0,3.3,4,78,73,2176,400.0,8242
38922,0,0,3.1,11,15,73,1444,200.0,8242
38923,0,0,3.2,4,82,73,1585,200.0,8242
38924,0,0,3.6,14,78,73,2149,250.0,8242
38925,0,0,3.7,11,78,73,2149,200.0,8242
38926,0,0,3.8,38,14,73,716,300.0,8242
38927,0,0,3.1,8,89,73,1092,300.0,8242
38928,0,0,3.2,5,78,73,2224,150.0,8242
38929,0,0,3.2,9,78,73,1585,200.0,8242
38930,0,0,3.3,5,89,73,333,300.0,8242
38931,0,0,3.2,8,53,73,2149,150.0,8242
38932,0,0,3.5,7,13,73,2149,200.0,8242
38933,0,0,3.3,29,89,73,2149,200.0,8242
38934,0,0,3.3,6,53,73,2149,150.0,8242
38935,1,0,3.9,147,15,73,2037,600.0,8242
38936,0,0,3.6,15,14,73,2149,200.0,8242
38937,0,0,2.5,22,82,24,700,1000.0,8242
38938,1,0,3.4,8,89,73,333,300.0,8242
38939,0,0,3.3,5,89,73,2149,200.0,8242
38940,0,0,3.2,7,14,73,2149,100.0,8242
38941,0,0,3.2,4,78,73,1725,400.0,8242
38942,0,0,3.1,10,15,24,1803,800.0,8242
38943,0,0,3.6,12,65,16,686,800.0,8242
38944,0,1,4.3,502,69,65,1536,2000.0,8242
38945,0,1,4.4,4616,51,57,196,1700.0,8242
38946,0,1,4.4,409,8,65,178,1500.0,8242
38947,0,0,4.6,4048,69,65,890,1500.0,8242
38948,0,1,4.3,2240,69,66,945,1700.0,8242
38949,0,1,4.4,232,69,7,163,1200.0,8242
38950,0,1,4.2,479,69,57,1207,3000.0,8242
38951,0,1,4.1,104,69,68,910,1000.0,8242
38952,0,0,4.0,521,69,6,1700,1000.0,8242
38953,0,0,3.7,298,69,68,1785,1000.0,8242
38954,0,0,4.0,95,69,57,1207,2000.0,8242
38955,0,0,3.6,45,69,57,1207,1700.0,8242
38956,0,0,3.6,14,69,6,1709,800.0,8242
38957,0,0,3.3,4,69,6,778,1000.0,8242
38958,0,1,4.2,3140,50,57,866,2500.0,8242
38959,0,1,4.4,895,50,46,187,3000.0,8242
38960,1,1,4.4,2247,50,48,1371,3000.0,8242
38961,0,0,4.5,1611,8,25,2149,1500.0,8242
38962,0,1,4.4,409,8,65,178,1500.0,8242
38963,1,1,4.1,2181,8,33,728,2000.0,8242
38964,0,0,4.4,2435,50,29,1536,1500.0,8242
38965,0,1,4.5,5294,80,25,5,2500.0,8242
38966,1,1,4.5,1260,80,25,185,1700.0,8242
38967,0,1,4.4,2055,50,25,1262,1200.0,8242
38968,1,1,4.4,3730,50,27,2017,1300.0,8242
38969,0,0,4.2,651,80,71,917,1300.0,8242
38970,1,1,4.3,3498,50,72,889,1700.0,8242
38971,0,1,4.2,1476,51,71,913,1500.0,8242
38972,0,0,4.3,1052,50,57,1518,1500.0,8242
38973,0,1,4.3,612,28,25,188,2500.0,8242
38974,1,1,4.4,504,80,7,1536,1900.0,8242
38975,0,1,4.3,2749,8,7,977,1300.0,8242
38976,0,0,4.3,1749,12,57,966,1300.0,8242
38977,0,1,4.4,152,50,25,1688,1000.0,8242
38978,0,1,4.2,265,8,68,37,1500.0,8242
38979,0,0,4.3,2286,12,7,1214,1100.0,8242
38980,0,1,4.3,301,80,7,1507,1200.0,8242
38981,0,1,4.2,228,51,71,940,1000.0,8242
38982,1,1,4.2,2292,80,25,1089,1400.0,8242
38983,0,0,4.2,1359,12,68,948,1100.0,8242
38984,1,1,4.0,941,12,25,23,1000.0,8242
38985,1,1,4.2,416,8,7,1221,1600.0,8242
38986,0,1,3.9,685,12,25,2173,1200.0,8242
38987,0,0,4.2,2034,77,30,28,1200.0,8242
38988,0,1,4.2,551,51,30,1919,1500.0,8242
38989,0,1,4.1,559,8,71,1207,1100.0,8242
38990,0,0,3.9,23,70,6,1207,2000.0,8242
38991,0,0,3.9,952,8,68,1649,1100.0,8242
38992,1,0,4.1,1221,8,6,909,2000.0,8242
38993,0,0,4.2,38,70,6,1227,2000.0,8242
38994,0,0,4.1,1546,50,68,1027,1200.0,8242
38995,0,1,4.1,612,51,33,866,2800.0,8242
38996,0,0,3.8,625,51,57,1729,3000.0,8242
38997,0,0,2.0,402,8,57,1207,1500.0,8242
38998,0,1,4.0,752,12,68,1215,1100.0,8242
38999,0,0,3.9,190,80,6,1207,600.0,8242
39000,0,0,2.6,409,51,68,1649,1000.0,8242
39001,0,0,3.9,235,49,7,1352,1000.0,8242
39002,0,1,4.0,196,51,58,1876,3000.0,8242
39003,0,1,3.8,73,77,6,982,1200.0,8242
39004,0,0,3.9,73,50,57,2270,2500.0,8242
39005,0,1,4.2,264,51,25,2343,1500.0,8242
39006,0,0,3.5,29,70,6,1225,2200.0,8242
39007,0,0,2.9,24,8,7,257,1900.0,8242
39008,0,0,3.7,11,80,57,1785,1200.0,8242
39009,1,1,4.7,4845,15,70,2008,1300.0,8242
39010,0,1,4.1,329,15,57,1909,1300.0,8242
39011,0,1,4.0,140,89,6,1229,1000.0,8242
39012,0,1,3.7,64,4,6,1207,2200.0,8242
39013,0,1,4.1,100,82,57,1216,2400.0,8242
39014,0,0,3.6,11,78,6,2221,700.0,8242
39015,0,1,3.7,44,65,6,1228,2800.0,8242
39016,0,0,3.6,14,15,6,1955,1500.0,8242
39017,0,0,3.6,12,65,16,686,800.0,8242
39018,1,1,4.4,1476,75,65,1223,1500.0,8242
39019,0,1,4.1,282,6,24,195,2000.0,8242
39020,1,1,4.3,4139,75,25,2124,1400.0,8242
39021,0,1,4.7,1018,75,24,1087,1600.0,8242
39022,1,1,4.2,1060,75,24,168,1300.0,8242
39023,0,1,4.5,200,75,7,1241,1800.0,8242
39024,0,0,3.9,1228,75,24,1870,1100.0,8242
39025,1,1,4.3,733,75,24,1359,1500.0,8242
39026,1,1,4.0,977,75,68,915,1500.0,8242
39027,1,0,4.2,774,75,24,2058,500.0,8242
39028,0,0,3.0,197,75,24,1649,700.0,8242
39029,0,1,3.9,52,75,57,1034,1900.0,8242
39030,0,1,4.0,3056,6,24,1910,1000.0,8242
39031,1,1,4.4,2232,6,7,1691,1400.0,8242
39032,0,1,3.9,291,6,24,1972,1500.0,8242
39033,1,0,4.0,468,6,24,1585,1200.0,8242
39034,0,1,4.3,766,55,46,1002,2500.0,8242
39035,1,1,3.9,406,6,6,398,1500.0,8242
39036,0,1,3.6,259,6,57,1909,1500.0,8242
39037,1,1,4.1,1696,6,25,1585,1100.0,8242
39038,1,1,3.7,37,6,24,808,1500.0,8242
39039,0,0,2.8,12,6,50,866,1000.0,8242
39040,0,0,3.0,120,6,24,1848,1000.0,8242
39041,0,0,3.5,95,6,24,759,700.0,8242
39042,0,0,3.0,155,6,24,1623,800.0,8242
39043,1,0,4.3,591,75,40,1301,500.0,8242
39044,1,0,4.3,901,75,73,1155,600.0,8242
39045,1,0,4.3,160,75,16,641,800.0,8242
39046,1,0,3.9,66,75,20,594,600.0,8242
39047,1,0,4.0,138,75,16,475,500.0,8242
39048,1,0,4.0,34,75,16,670,200.0,646
39049,0,0,4.0,19,75,16,610,700.0,8242
39050,1,0,3.6,44,75,16,576,600.0,8242
39051,1,0,4.2,510,75,16,569,800.0,8242
39052,1,0,3.1,13,75,16,597,900.0,7064
